transaction_id,customer_id,date,amount,type,merchant
T01731,C0011,2023-03-06,19433,Debit,Swiggy
T01732,C0094,2024-01-16,47709,Credit,ATM Withdrawal
T01733,C0065,2024-05-05,10065,Debit,Flipkart
T01734,C0001,2024-06-14,78454,Credit,Amazon
T01735,C0104,2024-01-17,8839,Debit,Amazon
T01736,C0128,2024-06-07,69282,Credit,Electric Bill
T01737,C0192,2024-02-29,6823,Credit,Flipkart
T01738,C0050,2023-02-10,37985,Credit,Salary
T01739,C0131,2024-09-23,16102,Debit,Salary
T01740,C0084,2024-09-02,74377,Credit,Swiggy
T01741,C0169,2024-06-06,8213,Credit,Rent
T01742,C0003,2023-06-25,24707,Credit,ATM Withdrawal
T01743,C0023,2024-11-01,17720,Credit,Flipkart
T01744,C0129,2023-11-25,8656,Credit,ATM Withdrawal
T01745,C0150,2023-06-07,6716,Debit,Zomato
T01746,C0059,2023-06-04,71473,Credit,Electric Bill
T01747,C0119,2023-07-06,29296,Credit,Salary
T01748,C0143,2023-11-01,16104,Debit,Amazon
T01749,C0044,2023-08-21,41498,Credit,Swiggy
T01750,C0048,2024-05-10,4603,Debit,Electric Bill
T01751,C0196,2023-05-24,16650,Debit,Rent
T01752,C0011,2023-02-05,74627,Credit,Swiggy
T01753,C0167,2024-11-02,5772,Debit,Rent
T01754,C0149,2023-09-21,2769,Debit,ATM Withdrawal
T01755,C0032,2024-07-30,23163,Credit,Swiggy
T01756,C0084,2023-03-12,39320,Credit,Amazon
T01757,C0176,2023-06-02,77877,Credit,Salary
T01758,C0087,2023-12-09,73262,Credit,Rent
T01759,C0087,2023-10-26,9814,Credit,Rent
T01760,C0088,2023-05-30,78678,Credit,Salary
T01761,C0153,2024-04-15,10017,Credit,Flipkart
T01762,C0197,2024-07-27,6032,Credit,Zomato
T01763,C0047,2023-06-10,11760,Debit,Salary
T01764,C0161,2023-08-12,16628,Debit,Amazon
T01765,C0145,2023-08-27,6573,Credit,Rent
T01766,C0164,2023-06-04,8988,Debit,Rent
T01767,C0189,2024-10-18,70447,Credit,ATM Withdrawal
T01768,C0160,2024-07-19,839,Debit,Zomato
T01769,C0071,2024-07-11,17431,Credit,Salary
T01770,C0033,2023-04-01,70824,Credit,Flipkart
T01771,C0137,2024-01-23,36498,Credit,Zomato
T01772,C0150,2024-05-27,9931,Debit,Electric Bill
T01773,C0069,2023-07-06,39905,Credit,Zomato
T01774,C0053,2023-03-05,74752,Credit,Rent
T01775,C0044,2023-05-04,9663,Debit,ATM Withdrawal
T01776,C0041,2023-11-24,73312,Credit,Amazon
T01777,C0013,2023-03-20,11482,Credit,ATM Withdrawal
T01778,C0152,2023-11-03,16528,Debit,Swiggy
T01779,C0149,2023-10-04,16537,Debit,Salary
T01780,C0192,2023-11-20,34098,Credit,Flipkart
T01781,C0133,2024-03-06,15217,Debit,ATM Withdrawal
T01782,C0141,2023-07-21,14334,Debit,Electric Bill
T01783,C0072,2024-10-10,12614,Debit,Salary
T01784,C0039,2024-06-24,47471,Credit,Swiggy
T01785,C0010,2023-08-25,69621,Credit,Flipkart
T01786,C0017,2024-02-12,18883,Debit,Swiggy
T01787,C0130,2023-06-15,14039,Credit,Swiggy
T01788,C0074,2024-09-21,16644,Debit,Flipkart
T01789,C0171,2023-06-22,16714,Debit,Swiggy
T01790,C0089,2024-09-02,45246,Credit,Zomato
T01791,C0102,2023-05-22,63694,Credit,Amazon
T01792,C0003,2023-10-25,38066,Credit,Salary
T01793,C0112,2024-02-25,4044,Debit,Flipkart
T01794,C0134,2024-10-15,16622,Debit,Rent
T01795,C0175,2024-11-01,34778,Credit,Electric Bill
T01796,C0041,2023-08-17,4332,Debit,Salary
T01797,C0122,2023-09-06,19796,Debit,Zomato
T01798,C0153,2023-12-23,23893,Credit,Flipkart
T01799,C0050,2023-08-20,6617,Debit,Zomato
T01800,C0052,2024-09-16,14332,Debit,Amazon
T01801,C0042,2023-03-09,8498,Debit,Amazon
T01802,C0037,2023-09-12,77010,Credit,Salary
T01803,C0134,2024-11-12,3430,Debit,Zomato
T01804,C0076,2024-08-16,17824,Debit,Rent
T01805,C0044,2023-10-21,26017,Credit,Rent
T01806,C0022,2024-01-19,33547,Credit,Rent
T01807,C0189,2024-03-05,28461,Credit,Flipkart
T01808,C0091,2023-01-05,19453,Debit,Flipkart
T01809,C0174,2024-04-02,8694,Debit,Amazon
T01810,C0125,2024-10-26,51400,Credit,Salary
T01811,C0035,2023-08-01,69489,Credit,Electric Bill
T01812,C0062,2023-08-25,27719,Credit,Electric Bill
T01813,C0167,2024-03-14,18430,Debit,ATM Withdrawal
T01814,C0101,2024-06-16,18579,Debit,Electric Bill
T01815,C0154,2024-03-04,17956,Debit,Rent
T01816,C0107,2024-08-12,15929,Debit,Salary
T01817,C0010,2023-09-20,4361,Debit,Flipkart
T01818,C0117,2024-04-10,53745,Credit,Zomato
T01819,C0112,2024-05-01,57178,Credit,Rent
T01820,C0200,2023-10-10,17351,Debit,Electric Bill
T01821,C0059,2024-06-23,378,Debit,Rent
T01822,C0169,2024-07-28,34924,Credit,Rent
T01823,C0110,2024-08-20,13307,Debit,Rent
T01824,C0024,2024-09-25,57801,Credit,Swiggy
T01825,C0020,2024-06-28,6676,Debit,Zomato
T01826,C0121,2024-04-22,381,Debit,Amazon
T01827,C0160,2023-12-15,7320,Debit,Electric Bill
T01828,C0014,2024-07-18,16246,Debit,Flipkart
T01829,C0179,2023-04-23,75547,Credit,Rent
T01830,C0114,2023-08-08,16649,Debit,Rent
T01831,C0043,2024-05-15,15446,Debit,Zomato
T01832,C0019,2023-12-14,2870,Debit,Flipkart
T01833,C0195,2023-04-20,22159,Credit,Salary
T01834,C0037,2024-05-04,49344,Credit,Rent
T01835,C0169,2023-08-27,76887,Credit,Zomato
T01836,C0053,2024-03-08,21831,Credit,Salary
T01837,C0082,2024-08-25,28892,Credit,Rent
T01838,C0133,2024-01-17,9128,Debit,Swiggy
T01839,C0193,2023-09-17,21930,Credit,ATM Withdrawal
T01840,C0094,2023-09-03,18401,Credit,Zomato
T01841,C0174,2024-06-06,70111,Credit,Salary
T01842,C0056,2024-05-31,16046,Debit,ATM Withdrawal
T01843,C0014,2024-07-16,2693,Debit,Salary
T01844,C0054,2024-01-05,9484,Debit,Flipkart
T01845,C0109,2023-06-29,30136,Credit,Amazon
T01846,C0030,2023-12-14,70077,Credit,Electric Bill
T01847,C0079,2023-02-09,9970,Debit,Amazon
T01848,C0096,2024-11-12,55871,Credit,ATM Withdrawal
T01849,C0138,2023-12-29,5352,Debit,Electric Bill
T01850,C0143,2024-04-25,68362,Credit,Amazon
T01851,C0139,2024-01-12,59183,Credit,Swiggy
T01852,C0166,2023-08-09,10787,Credit,Amazon
T01853,C0002,2023-08-01,22765,Credit,Amazon
T01854,C0057,2023-11-02,8833,Credit,Amazon
T01855,C0191,2024-05-20,31579,Credit,Flipkart
T01856,C0126,2024-05-01,60517,Credit,ATM Withdrawal
T01857,C0145,2023-10-12,6261,Debit,Salary
T01858,C0064,2024-02-22,8972,Debit,Rent
T01859,C0085,2024-03-31,10677,Debit,Amazon
T01860,C0137,2024-03-26,17768,Debit,Rent
T01861,C0161,2024-03-28,50333,Credit,Zomato
T01862,C0012,2023-10-07,2516,Debit,Electric Bill
T01863,C0178,2023-12-10,16268,Debit,Electric Bill
T01864,C0139,2024-10-19,76566,Credit,ATM Withdrawal
T01865,C0062,2024-01-14,73248,Credit,Swiggy
T01866,C0159,2024-08-21,9297,Debit,Swiggy
T01867,C0184,2024-06-03,13851,Debit,Electric Bill
T01868,C0116,2023-01-01,17661,Debit,ATM Withdrawal
T01869,C0117,2023-01-26,22993,Credit,Electric Bill
T01870,C0110,2024-11-18,1244,Debit,Rent
T01871,C0195,2024-11-15,79316,Credit,ATM Withdrawal
T01872,C0065,2023-02-24,17667,Debit,Salary
T01873,C0034,2023-07-17,18561,Debit,Swiggy
T01874,C0173,2023-12-17,7510,Credit,Amazon
T01875,C0092,2024-01-16,6006,Credit,Zomato
T01876,C0104,2024-09-16,11360,Credit,Swiggy
T01877,C0008,2023-10-01,15534,Debit,Rent
T01878,C0041,2024-07-03,68882,Credit,Rent
T01879,C0103,2024-11-04,58884,Credit,ATM Withdrawal
T01880,C0173,2024-09-19,65554,Credit,Electric Bill
T01881,C0094,2024-11-10,457,Debit,Electric Bill
T01882,C0105,2023-11-26,5587,Debit,Amazon
T01883,C0090,2024-10-17,62198,Credit,Zomato
T01884,C0167,2024-08-26,13118,Debit,Electric Bill
T01885,C0100,2024-05-24,7136,Debit,Electric Bill
T01886,C0047,2023-02-17,21556,Credit,Amazon
T01887,C0191,2023-12-07,8265,Credit,Salary
T01888,C0010,2024-02-07,32942,Credit,Electric Bill
T01889,C0147,2023-01-17,62997,Credit,Swiggy
T01890,C0055,2023-06-17,14648,Debit,Zomato
T01891,C0103,2023-06-27,70617,Credit,Swiggy
T01892,C0110,2023-04-27,9859,Debit,Electric Bill
T01893,C0106,2023-01-09,5428,Debit,Salary
T01894,C0190,2023-06-26,13324,Credit,Swiggy
T01895,C0018,2023-04-27,7765,Credit,Swiggy
T01896,C0154,2024-02-09,18794,Credit,Salary
T01897,C0113,2023-09-19,5601,Debit,ATM Withdrawal
T01898,C0184,2023-06-11,74049,Credit,Electric Bill
T01899,C0131,2023-03-20,59483,Credit,Salary
T01900,C0055,2023-09-27,14024,Debit,Electric Bill
T01901,C0118,2023-12-07,7934,Debit,Swiggy
T01902,C0067,2023-07-05,19628,Debit,Zomato
T01903,C0030,2023-07-05,19506,Debit,ATM Withdrawal
T01904,C0133,2024-05-28,58424,Credit,ATM Withdrawal
T01905,C0027,2024-05-23,14899,Debit,Salary
T01906,C0118,2024-10-25,15896,Credit,Flipkart
T01907,C0076,2023-12-25,46668,Credit,Salary
T01908,C0007,2023-09-04,46290,Credit,Flipkart
T01909,C0146,2023-04-07,38783,Credit,Salary
T01910,C0078,2024-09-02,40961,Credit,Electric Bill
T01911,C0005,2023-05-14,7824,Debit,Zomato
T01912,C0152,2024-01-05,21716,Credit,Flipkart
T01913,C0185,2024-10-05,74019,Credit,Electric Bill
T01914,C0108,2023-05-16,7533,Debit,Electric Bill
T01915,C0103,2023-03-31,31057,Credit,Salary
T01916,C0085,2024-03-01,70426,Credit,Rent
T01917,C0072,2023-04-30,16117,Debit,ATM Withdrawal
T01918,C0190,2023-01-07,19285,Debit,Swiggy
T01919,C0001,2024-01-04,60010,Credit,ATM Withdrawal
T01920,C0139,2023-06-23,17262,Credit,Salary
T01921,C0093,2024-07-17,1886,Debit,Salary
T01922,C0066,2023-07-06,3374,Debit,Salary
T01923,C0005,2023-10-05,8407,Credit,Swiggy
T01924,C0065,2023-03-09,35146,Credit,Flipkart
T01925,C0007,2023-03-15,25543,Credit,Amazon
T01926,C0161,2024-03-19,53847,Credit,Flipkart
T01927,C0052,2024-03-29,9346,Credit,ATM Withdrawal
T01928,C0091,2024-01-25,11839,Debit,Rent
T01929,C0087,2024-02-06,5980,Debit,ATM Withdrawal
T01930,C0030,2023-04-13,51104,Credit,ATM Withdrawal
T01931,C0005,2024-06-22,7137,Debit,Rent
T01932,C0145,2024-10-16,51041,Credit,Zomato
T01933,C0030,2024-01-30,60588,Credit,Zomato
T01934,C0136,2023-10-20,5553,Debit,Electric Bill
T01935,C0058,2024-10-11,972,Debit,ATM Withdrawal
T01936,C0050,2023-11-09,51737,Credit,Flipkart
T01937,C0087,2024-09-13,49232,Credit,Salary
T01938,C0106,2023-11-13,11955,Debit,Salary
T01939,C0154,2023-07-04,21178,Credit,Electric Bill
T01940,C0028,2024-02-01,45324,Credit,ATM Withdrawal
T01941,C0156,2023-12-07,5767,Debit,ATM Withdrawal
T01942,C0073,2024-09-11,19088,Debit,ATM Withdrawal
T01943,C0009,2024-07-05,2407,Debit,Amazon
T01944,C0150,2024-09-01,76012,Credit,Rent
T01945,C0071,2024-07-27,5120,Debit,Rent
T01946,C0098,2024-02-29,5483,Credit,Electric Bill
T01947,C0189,2023-08-29,8014,Credit,Swiggy
T01948,C0037,2024-03-26,68310,Credit,Amazon
T01949,C0032,2024-06-14,3545,Debit,Electric Bill
T01950,C0133,2024-02-05,42871,Credit,Amazon
T01951,C0092,2024-05-10,1566,Debit,Electric Bill
T01952,C0105,2023-12-18,46665,Credit,Rent
T01953,C0145,2023-01-08,5639,Debit,Rent
T01954,C0052,2024-08-31,65142,Credit,Electric Bill
T01955,C0039,2023-06-23,11137,Debit,Swiggy
T01956,C0157,2024-04-27,5741,Debit,ATM Withdrawal
T01957,C0175,2024-07-01,3038,Debit,Flipkart
T01958,C0003,2024-10-05,54764,Credit,Rent
T01959,C0017,2024-02-20,6495,Debit,Salary
T01960,C0034,2024-02-07,2116,Debit,Flipkart
T01961,C0198,2024-01-19,10851,Debit,Amazon
T01962,C0120,2024-10-18,28185,Credit,Amazon
T01963,C0033,2023-05-06,4409,Debit,Salary
T01964,C0157,2024-06-28,35875,Credit,Swiggy
T01965,C0139,2024-08-21,74593,Credit,Rent
T01966,C0055,2024-11-26,19325,Debit,Amazon
T01967,C0029,2023-11-21,250,Debit,Salary
T01968,C0027,2023-01-25,16653,Debit,Salary
T01969,C0097,2024-04-21,33420,Credit,ATM Withdrawal
T01970,C0009,2024-11-27,70086,Credit,Zomato
T01971,C0053,2023-09-24,7027,Debit,ATM Withdrawal
T01972,C0164,2024-02-24,51070,Credit,Swiggy
T01973,C0193,2023-11-12,12176,Debit,ATM Withdrawal
T01974,C0187,2023-08-23,14451,Debit,Salary
T01975,C0163,2023-03-23,39887,Credit,Rent
T01976,C0132,2024-10-26,18414,Debit,Zomato
T01977,C0107,2023-03-16,50215,Credit,ATM Withdrawal
T01978,C0056,2023-01-16,5141,Debit,Zomato
T01979,C0018,2023-04-28,9577,Debit,Amazon
T01980,C0156,2023-03-15,3102,Debit,Flipkart
T01981,C0190,2024-02-11,9710,Debit,Rent
T01982,C0147,2023-03-26,9171,Debit,Zomato
T01983,C0077,2024-09-28,61363,Credit,Electric Bill
T01984,C0049,2023-11-08,75755,Credit,Zomato
T01985,C0040,2023-02-06,11748,Debit,Electric Bill
T01986,C0181,2024-10-03,12559,Credit,Zomato
T01987,C0156,2023-03-07,725,Debit,ATM Withdrawal
T01988,C0019,2023-10-04,26232,Credit,Rent
T01989,C0146,2024-06-02,32609,Credit,Zomato
T01990,C0120,2024-04-20,19714,Debit,Swiggy
T01991,C0017,2024-03-03,7461,Credit,Swiggy
T01992,C0088,2024-03-04,29857,Credit,Flipkart
T01993,C0190,2023-10-20,15899,Credit,Swiggy
T01994,C0043,2024-06-13,38153,Credit,Zomato
T01995,C0074,2024-06-19,15973,Debit,Amazon
T01996,C0075,2024-07-27,3803,Debit,Swiggy
T01997,C0193,2023-05-26,43811,Credit,Flipkart
T01998,C0148,2024-02-07,38503,Credit,Electric Bill
T01999,C0129,2024-03-23,49546,Credit,Amazon
T02000,C0083,2023-06-05,7710,Credit,Salary
T02001,C0022,2023-07-03,5642,Debit,Electric Bill
T02002,C0112,2023-11-28,22114,Credit,Electric Bill
T02003,C0142,2023-08-02,12852,Debit,Zomato
T02004,C0140,2024-07-21,25400,Credit,Electric Bill
T02005,C0180,2024-04-01,2892,Debit,Electric Bill
T02006,C0097,2023-08-04,57657,Credit,Swiggy
T02007,C0159,2023-06-24,35286,Credit,Flipkart
T02008,C0076,2023-03-13,19052,Credit,Rent
T02009,C0035,2023-03-02,78348,Credit,Amazon
T02010,C0157,2024-05-01,41826,Credit,ATM Withdrawal
T02011,C0138,2023-11-20,13715,Debit,Flipkart
T02012,C0124,2024-01-04,31950,Credit,Flipkart
T02013,C0056,2023-09-24,11548,Debit,Flipkart
T02014,C0037,2024-01-16,2032,Debit,Zomato
T02015,C0040,2023-01-11,7497,Debit,Salary
T02016,C0073,2023-04-06,13695,Debit,ATM Withdrawal
T02017,C0164,2024-01-15,17158,Debit,Flipkart
T02018,C0110,2024-10-30,5760,Debit,Zomato
T02019,C0152,2024-07-27,74323,Credit,Flipkart
T02020,C0109,2023-11-06,18055,Debit,Swiggy
T02021,C0129,2023-07-07,60425,Credit,Swiggy
T02022,C0147,2023-07-29,50824,Credit,Flipkart
T02023,C0074,2023-05-02,1995,Debit,ATM Withdrawal
T02024,C0055,2024-04-28,447,Debit,ATM Withdrawal
T02025,C0199,2024-08-11,10710,Debit,Amazon
T02026,C0148,2024-06-19,34482,Credit,Rent
T02027,C0150,2023-10-07,5384,Debit,Swiggy
T02028,C0156,2024-05-29,9181,Debit,Salary
T02029,C0056,2024-03-21,58064,Credit,Salary
T02030,C0108,2024-04-01,39897,Credit,Swiggy
T02031,C0011,2024-03-28,12953,Debit,Amazon
T02032,C0046,2023-04-07,8624,Debit,Swiggy
T02033,C0118,2024-10-05,12690,Debit,Zomato
T02034,C0068,2023-09-22,22255,Credit,Salary
T02035,C0073,2024-05-28,5746,Credit,Flipkart
T02036,C0037,2024-02-22,66334,Credit,Salary
T02037,C0126,2024-05-03,734,Debit,Swiggy
T02038,C0039,2023-09-18,28257,Credit,Flipkart
T02039,C0137,2024-10-14,79491,Credit,Flipkart
T02040,C0051,2024-05-15,42763,Credit,Swiggy
T02041,C0048,2024-08-17,37322,Credit,Flipkart
T02042,C0199,2024-08-02,7168,Debit,ATM Withdrawal
T02043,C0159,2024-02-10,74798,Credit,Amazon
T02044,C0141,2023-03-23,18602,Debit,ATM Withdrawal
T02045,C0170,2024-07-29,12486,Debit,ATM Withdrawal
T02046,C0184,2024-06-11,56370,Credit,Zomato
T02047,C0056,2024-08-04,74113,Credit,ATM Withdrawal
T02048,C0140,2023-05-25,75043,Credit,Rent
T02049,C0054,2023-08-31,69889,Credit,Zomato
T02050,C0041,2023-11-29,19999,Debit,Rent
T02051,C0147,2024-02-20,9676,Credit,Salary
T02052,C0079,2023-10-23,9651,Debit,Electric Bill
T02053,C0172,2023-04-29,55415,Credit,Zomato
T02054,C0008,2023-06-17,6966,Debit,Electric Bill
T02055,C0003,2024-01-17,7648,Debit,Zomato
T02056,C0119,2024-07-18,18611,Debit,Electric Bill
T02057,C0028,2024-07-16,59374,Credit,Flipkart
T02058,C0002,2024-08-06,25383,Credit,Salary
T02059,C0151,2024-01-03,60997,Credit,Flipkart
T02060,C0024,2024-07-05,16128,Debit,Salary
T02061,C0003,2023-02-06,10066,Debit,Swiggy
T02062,C0074,2024-09-05,14609,Debit,Zomato
T02063,C0120,2023-03-10,19769,Debit,Rent
T02064,C0068,2024-10-29,13905,Debit,Swiggy
T02065,C0043,2023-12-05,835,Debit,Rent
T02066,C0151,2023-05-11,6443,Credit,Swiggy
T02067,C0008,2024-11-28,5668,Debit,Swiggy
T02068,C0110,2024-07-16,17681,Debit,Rent
T02069,C0198,2023-03-28,11633,Debit,Electric Bill
T02070,C0114,2023-07-15,2600,Debit,Flipkart
T02071,C0103,2023-08-03,43542,Credit,Salary
T02072,C0018,2023-12-08,78281,Credit,Amazon
T02073,C0157,2023-08-09,78851,Credit,Swiggy
T02074,C0128,2023-10-24,22285,Credit,Electric Bill
T02075,C0173,2024-07-18,9501,Debit,Amazon
T02076,C0075,2023-09-23,57875,Credit,Electric Bill
T02077,C0024,2024-01-29,12062,Debit,Swiggy
T02078,C0085,2024-09-18,16703,Debit,Zomato
T02079,C0101,2024-06-13,29826,Credit,Amazon
T02080,C0077,2023-07-06,72141,Credit,Rent
T02081,C0034,2023-02-27,3424,Debit,Flipkart
T02082,C0072,2024-02-01,15814,Debit,Swiggy
T02083,C0082,2024-02-06,61298,Credit,ATM Withdrawal
T02084,C0069,2023-07-07,9194,Credit,ATM Withdrawal
T02085,C0056,2023-12-28,11437,Debit,Electric Bill
T02086,C0169,2023-10-08,5945,Debit,Electric Bill
T02087,C0024,2024-04-27,2246,Debit,Electric Bill
T02088,C0108,2024-09-17,16022,Debit,Salary
T02089,C0070,2023-01-11,19950,Credit,Swiggy
T02090,C0054,2023-06-04,74574,Credit,Zomato
T02091,C0167,2024-04-24,3104,Debit,Rent
T02092,C0018,2024-09-14,79345,Credit,Salary
T02093,C0042,2023-09-07,75067,Credit,ATM Withdrawal
T02094,C0065,2023-10-17,23755,Credit,Zomato
T02095,C0182,2023-11-08,17109,Credit,Salary
T02096,C0064,2024-04-17,72744,Credit,Zomato
T02097,C0048,2023-05-11,8851,Credit,Swiggy
T02098,C0200,2023-06-11,39901,Credit,Flipkart
T02099,C0127,2023-02-10,5536,Debit,Amazon
T02100,C0058,2023-01-21,11554,Debit,ATM Withdrawal
T02101,C0090,2023-02-04,12730,Debit,Rent
T02102,C0133,2024-11-15,21626,Credit,Swiggy
T02103,C0120,2024-09-13,61279,Credit,Salary
T02104,C0056,2024-04-25,48075,Credit,Amazon
T02105,C0161,2024-06-19,26360,Credit,Electric Bill
T02106,C0093,2023-10-21,8792,Debit,Zomato
T02107,C0007,2024-02-02,7735,Credit,Electric Bill
T02108,C0185,2024-07-06,4167,Debit,Electric Bill
T02109,C0054,2024-06-01,3052,Debit,Flipkart
T02110,C0008,2024-04-19,867,Debit,Zomato
T02111,C0183,2024-10-02,40382,Credit,Amazon
T02112,C0141,2023-11-18,65392,Credit,Rent
T02113,C0134,2023-12-12,1082,Debit,Salary
T02114,C0155,2024-10-04,31776,Credit,Salary
T02115,C0060,2024-05-10,19143,Credit,Zomato
T02116,C0088,2024-03-16,48374,Credit,Flipkart
T02117,C0025,2023-08-24,34433,Credit,Salary
T02118,C0020,2023-03-05,69438,Credit,Flipkart
T02119,C0132,2023-07-26,66816,Credit,Swiggy
T02120,C0063,2023-05-21,2833,Debit,ATM Withdrawal
T02121,C0164,2024-11-12,3216,Debit,Electric Bill
T02122,C0073,2023-11-30,3623,Debit,Electric Bill
T02123,C0079,2023-05-06,5199,Debit,Salary
T02124,C0085,2024-05-09,69838,Credit,ATM Withdrawal
T02125,C0110,2024-06-22,601,Debit,Zomato
T02126,C0150,2023-12-09,14007,Debit,Salary
T02127,C0007,2024-05-27,29571,Credit,Zomato
T02128,C0158,2024-01-20,73419,Credit,Salary
T02129,C0068,2023-04-08,51974,Credit,Flipkart
T02130,C0085,2023-06-27,15914,Debit,Flipkart
T02131,C0196,2024-02-18,14746,Debit,Swiggy
T02132,C0058,2023-10-19,3822,Debit,ATM Withdrawal
T02133,C0189,2023-01-01,16396,Debit,Swiggy
T02134,C0170,2023-09-17,7021,Debit,ATM Withdrawal
T02135,C0127,2023-06-30,65212,Credit,Flipkart
T02136,C0104,2024-09-11,18250,Credit,Flipkart
T02137,C0071,2023-09-24,48577,Credit,Rent
T02138,C0136,2023-10-26,12900,Debit,Amazon
T02139,C0133,2023-08-12,76290,Credit,Amazon
T02140,C0067,2024-04-07,23899,Credit,Electric Bill
T02141,C0028,2023-03-17,76685,Credit,Salary
T02142,C0078,2024-08-22,16248,Debit,Zomato
T02143,C0192,2024-04-21,6129,Credit,Zomato
T02144,C0078,2024-10-04,4962,Debit,Amazon
T02145,C0036,2023-03-28,6962,Credit,Amazon
T02146,C0083,2023-08-18,35969,Credit,Rent
T02147,C0162,2023-09-13,72331,Credit,Rent
T02148,C0180,2024-01-05,66544,Credit,Swiggy
T02149,C0087,2023-07-10,7281,Credit,Amazon
T02150,C0196,2024-02-13,7506,Debit,Amazon
T02151,C0091,2023-11-09,15769,Credit,Salary
T02152,C0165,2024-11-15,7022,Debit,Salary
T02153,C0074,2024-11-20,7198,Credit,ATM Withdrawal
T02154,C0138,2023-02-12,63031,Credit,Salary
T02155,C0012,2024-10-20,13840,Credit,Electric Bill
T02156,C0075,2024-05-06,4919,Debit,ATM Withdrawal
T02157,C0038,2024-08-24,13300,Debit,Flipkart
T02158,C0152,2024-07-05,4282,Debit,Swiggy
T02159,C0042,2023-04-14,64958,Credit,Swiggy
T02160,C0036,2024-04-12,17317,Debit,Salary
T02161,C0170,2024-03-25,25584,Credit,Flipkart
T02162,C0014,2024-06-17,2538,Debit,Rent
T02163,C0016,2023-02-01,14228,Debit,Swiggy
T02164,C0035,2024-04-11,20287,Credit,Amazon
T02165,C0057,2023-03-11,20524,Credit,Zomato
T02166,C0090,2024-04-28,9409,Debit,Zomato
T02167,C0134,2023-06-15,48487,Credit,Amazon
T02168,C0171,2023-03-17,8210,Debit,Flipkart
T02169,C0107,2024-01-14,40568,Credit,Swiggy
T02170,C0094,2023-12-12,18861,Debit,Amazon
T02171,C0089,2024-03-06,1751,Debit,Electric Bill
T02172,C0105,2024-06-04,11854,Debit,Electric Bill
T02173,C0086,2024-04-02,14473,Debit,ATM Withdrawal
T02174,C0058,2023-07-23,13806,Debit,Electric Bill
T02175,C0059,2023-02-25,4240,Debit,Electric Bill
T02176,C0102,2024-11-07,16932,Credit,Electric Bill
T02177,C0034,2024-06-13,28613,Credit,Rent
T02178,C0003,2024-01-24,5595,Debit,Electric Bill
T02179,C0164,2023-07-05,5743,Debit,Zomato
T02180,C0109,2023-11-30,6324,Debit,Electric Bill
T02181,C0066,2023-09-10,13433,Debit,Rent
T02182,C0090,2023-06-05,1400,Debit,Salary
T02183,C0145,2023-01-16,5653,Debit,Salary
T02184,C0148,2024-01-07,6931,Debit,Amazon
T02185,C0116,2023-01-26,14993,Credit,Swiggy
T02186,C0014,2023-08-17,35286,Credit,Rent
T02187,C0044,2024-10-26,14227,Debit,Flipkart
T02188,C0031,2024-01-30,22921,Credit,Zomato
T02189,C0105,2023-09-15,13131,Debit,Flipkart
T02190,C0036,2023-10-18,10258,Debit,Rent
T02191,C0121,2024-07-14,22900,Credit,ATM Withdrawal
T02192,C0126,2023-11-15,3902,Debit,Flipkart
T02193,C0087,2023-07-11,11368,Debit,Salary
T02194,C0121,2023-07-05,17097,Debit,Electric Bill
T02195,C0049,2023-05-28,6900,Debit,Flipkart
T02196,C0095,2023-01-24,19973,Debit,Rent
T02197,C0041,2023-02-06,62621,Credit,Zomato
T02198,C0115,2023-10-15,15558,Debit,Amazon
T02199,C0065,2023-05-28,6962,Debit,Swiggy
T02200,C0006,2024-08-14,40947,Credit,ATM Withdrawal
T02201,C0042,2023-07-17,76230,Credit,Salary
T02202,C0026,2023-04-13,19000,Debit,Zomato
T02203,C0105,2023-10-08,30783,Credit,Flipkart
T02204,C0171,2024-06-13,1349,Debit,ATM Withdrawal
T02205,C0121,2023-02-17,8477,Debit,Salary
T02206,C0103,2024-10-04,4827,Debit,Swiggy
T02207,C0155,2023-12-24,13568,Debit,Electric Bill
T02208,C0161,2024-11-08,10250,Debit,Electric Bill
T02209,C0096,2023-12-27,61820,Credit,Salary
T02210,C0017,2024-11-09,5377,Debit,ATM Withdrawal
T02211,C0040,2024-10-26,15132,Debit,Electric Bill
T02212,C0010,2023-10-22,35762,Credit,ATM Withdrawal
T02213,C0102,2023-01-18,6313,Debit,ATM Withdrawal
T02214,C0001,2024-05-06,26697,Credit,Salary
T02215,C0166,2024-07-14,15431,Debit,Amazon
T02216,C0110,2024-08-18,73897,Credit,ATM Withdrawal
T02217,C0066,2023-05-11,16124,Debit,ATM Withdrawal
T02218,C0163,2023-02-08,1354,Debit,Zomato
T02219,C0198,2023-09-05,696,Debit,Amazon
T02220,C0140,2024-04-22,57046,Credit,Swiggy
T02221,C0089,2024-08-21,18915,Debit,Swiggy
T02222,C0119,2023-07-06,65205,Credit,Amazon
T02223,C0160,2023-04-30,19401,Debit,Swiggy
T02224,C0083,2023-03-18,19675,Debit,Amazon
T02225,C0085,2024-05-05,25369,Credit,Swiggy
T02226,C0102,2023-12-21,5908,Credit,Electric Bill
